user_id,application_id,status_id,response,hours_online,program_name,application_type_name,payment_plan,professional_assoc,referrer,practice_type,home_state,work_state,gender,home_country,work_country,job_title,curriculum_id,sum
26040,6966,G,29,2174,IHeLp 2014 Winter,Regular,2 Payments,Registered Nurse,Web,OB/Gyn,CA,CA,F,US,US,OBGYN Advice RN,Unit 4,693.8654202777777
26040,6966,G,47,6010,IHeLp 2014 Winter,Regular,2 Payments,Registered Nurse,Web,OB/Gyn,CA,CA,F,US,US,OBGYN Advice RN,Unit 1,888.8344991666668
26040,6966,G,22,6010,IHeLp 2014 Winter,Regular,2 Payments,Registered Nurse,Web,OB/Gyn,CA,CA,F,US,US,OBGYN Advice RN,Unit 2,946.3531508333333
26041,6968,G,50,5495,IHeLp 2014 Winter,Regular,2 Payments,Other,Web,Other,,,F,,Costa Rica,Dietitian /Co-owner,Unit 1,991.90695
26041,6968,G,20,5607,IHeLp 2014 Winter,Regular,2 Payments,Other,Web,Other,,,F,,Costa Rica,Dietitian /Co-owner,Unit 2,963.2441455555555
26041,6968,G,29,6841,IHeLp 2014 Winter,Regular,2 Payments,Other,Web,Other,,,F,,Costa Rica,Dietitian /Co-owner,Unit 3,992.4178733333333
26041,6968,G,23,1794,IHeLp 2014 Winter,Regular,2 Payments,Other,Web,Other,,,F,,Costa Rica,Dietitian /Co-owner,Unit 4,986.1619699999999
26054,10344,G,23,1992,IHeLp 2016 Summer,Scholarship,6 Monthly Payments,Registered Nurse,DrWeil,Other,CO,CO,F,US,US,Employee Health Coordinator,Unit 4,727.9950641666667
26054,10344,G,50,5625,IHeLp 2016 Summer,Scholarship,6 Monthly Payments,Registered Nurse,DrWeil,Other,CO,CO,F,US,US,Employee Health Coordinator,Unit 1,912.3799302777776
26054,10344,G,24,7031,IHeLp 2016 Summer,Scholarship,6 Monthly Payments,Registered Nurse,DrWeil,Other,CO,CO,F,US,US,Employee Health Coordinator,Unit 3,655.6146111111111
26054,10344,G,32,5156,IHeLp 2016 Summer,Scholarship,6 Monthly Payments,Registered Nurse,DrWeil,Other,CO,CO,F,US,US,Employee Health Coordinator,Unit 2,892.1970119444444
26078,6974,G,35,12082,IHeLp 2014 Winter,Regular Discounted,6 Monthly Payments,Other,Other,Other,,AZ,F,US,US,Behavioral Health Consultant & Faculty,Unit 3,873.7359588888891
26078,6974,G,37,3367,IHeLp 2014 Winter,Regular Discounted,6 Monthly Payments,Other,Other,Other,,AZ,F,US,US,Behavioral Health Consultant & Faculty,Unit 4,564.6357336111113
26078,6974,G,34,9903,IHeLp 2014 Winter,Regular Discounted,6 Monthly Payments,Other,Other,Other,,AZ,F,US,US,Behavioral Health Consultant & Faculty,Unit 2,971.0576663888887
26078,6974,G,56,10299,IHeLp 2014 Winter,Regular Discounted,6 Monthly Payments,Other,Other,Other,,AZ,F,US,US,Behavioral Health Consultant & Faculty,Unit 1,1010.1131619444444
26172,6984,G,28,4243,IHeLp 2014 Winter,Regular,6 Monthly Payments,Therapist,Brochure/Mailing,Other,,IL,M,,United Sta,Psychotherapist,Unit 2,606.6890466666666
26172,6984,G,18,1660,IHeLp 2014 Winter,Regular,6 Monthly Payments,Therapist,Brochure/Mailing,Other,,IL,M,,United Sta,Psychotherapist,Unit 4,703.8454019444445
26172,6984,G,36,4612,IHeLp 2014 Winter,Regular,6 Monthly Payments,Therapist,Brochure/Mailing,Other,,IL,M,,United Sta,Psychotherapist,Unit 1,1474.7114730555554
26172,6984,G,33,5443,IHeLp 2014 Winter,Regular,6 Monthly Payments,Therapist,Brochure/Mailing,Other,,IL,M,,United Sta,Psychotherapist,Unit 3,1465.176038333333
26184,7024,G,33,14267,IHeLp 2014 Winter,Regular,6 Monthly Payments,Counselor,Web,Other,AR,AR,M,US,US,CEO,Unit 3,940.0872727777777
26184,7024,G,39,4111,IHeLp 2014 Winter,Regular,6 Monthly Payments,Counselor,Web,Other,AR,AR,M,US,US,CEO,Unit 4,722.5809766666665
26184,7024,G,54,12091,IHeLp 2014 Winter,Regular,6 Monthly Payments,Counselor,Web,Other,AR,AR,M,US,US,CEO,Unit 1,906.1932777777777
26184,7024,G,36,11607,IHeLp 2014 Winter,Regular,6 Monthly Payments,Counselor,Web,Other,AR,AR,M,US,US,CEO,Unit 2,982.0674152777775
26315,7062,W,10,60,IHeLp 2014 Winter,Regular,6 Monthly Payments,Registered Nurse,Web,Other,CA,,F,US,US,Disease Management Nurse,Unit 1,121.76875249999999
26405,7086,G,40,10104,IHeLp 2014 Winter,Regular,1 Payment,Psychologist,CIM faculty,Other,,,M,,,,Unit 3,832.3882269444445
26405,7086,G,22,2933,IHeLp 2014 Winter,Regular,1 Payment,Psychologist,CIM faculty,Other,,,M,,,,Unit 4,768.714465
26405,7086,G,52,8637,IHeLp 2014 Winter,Regular,1 Payment,Psychologist,CIM faculty,Other,,,M,,,,Unit 1,711.7217711111111
26405,7086,G,33,8474,IHeLp 2014 Winter,Regular,1 Payment,Psychologist,CIM faculty,Other,,,M,,,,Unit 2,736.186931388889
26583,7119,G,52,10636,IHeLp 2014 Winter,Regular,1 Payment,Registered Nurse,Web,Other,NJ,,F,,,,Unit 1,922.4301930555556
26583,7119,G,22,3616,IHeLp 2014 Winter,Regular,1 Payment,Registered Nurse,Web,Other,NJ,,F,,,,Unit 4,723.540678611111
26583,7119,G,38,13188,IHeLp 2014 Winter,Regular,1 Payment,Registered Nurse,Web,Other,NJ,,F,,,,Unit 3,892.1736044444444
26583,7119,G,36,10636,IHeLp 2014 Winter,Regular,1 Payment,Registered Nurse,Web,Other,NJ,,F,,,,Unit 2,943.8646052777775
26628,13528,G,36,7322,IHeLp 2017 Spring,Scholarship,1 Payment,Registered Nurse,Other,Fam_Prac,CA,CA,F,,USA,,Unit 3,919.7005708333335
26628,13528,G,52,5761,IHeLp 2017 Spring,Scholarship,1 Payment,Registered Nurse,Other,Fam_Prac,CA,CA,F,,USA,,Unit 1,778.3929597222221
26628,13528,G,38,2161,IHeLp 2017 Spring,Scholarship,1 Payment,Registered Nurse,Other,Fam_Prac,CA,CA,F,,USA,,Unit 4,1098.2722916666667
26628,13528,G,34,5521,IHeLp 2017 Spring,Scholarship,1 Payment,Registered Nurse,Other,Fam_Prac,CA,CA,F,,USA,,Unit 2,981.5637947222223
26628,13528,G,1,240,IHeLp 2017 Spring,Scholarship,1 Payment,Registered Nurse,Other,Fam_Prac,CA,CA,F,,USA,,Orientation,0.9334641666666668
26660,8468,G,56,13455,IHeLp 2015 Summer,Scholarship,6 Monthly Payments,Registered Nurse,Web,Other,,,F,Canada,Canada,,Unit 1,945.0320005555556
26660,8468,G,33,4485,IHeLp 2015 Summer,Scholarship,6 Monthly Payments,Registered Nurse,Web,Other,,,F,Canada,Canada,,Unit 4,1055.3643272222225
26660,8468,G,32,16539,IHeLp 2015 Summer,Scholarship,6 Monthly Payments,Registered Nurse,Web,Other,,,F,Canada,Canada,,Unit 3,703.1587297222222
26660,8468,G,1,561,IHeLp 2015 Summer,Scholarship,6 Monthly Payments,Registered Nurse,Web,Other,,,F,Canada,Canada,,Orientation,0.9534938888888888
26660,8468,G,35,12895,IHeLp 2015 Summer,Scholarship,6 Monthly Payments,Registered Nurse,Web,Other,,,F,Canada,Canada,,Unit 2,997.3597
26706,7145,G,25,3170,IHeLp 2014 Winter,Regular Discounted,1 Payment,Counselor,DrWeil_event,Specialty Not Listed,NC,,F,United States of America (the),,,Unit 4,364.1793422222222
26706,7145,G,41,9323,IHeLp 2014 Winter,Regular Discounted,1 Payment,Counselor,DrWeil_event,Specialty Not Listed,NC,,F,United States of America (the),,,Unit 1,919.6353830555556
26706,7145,G,23,8577,IHeLp 2014 Winter,Regular Discounted,1 Payment,Counselor,DrWeil_event,Specialty Not Listed,NC,,F,United States of America (the),,,Unit 2,907.3250577777777
26706,7145,G,33,11001,IHeLp 2014 Winter,Regular Discounted,1 Payment,Counselor,DrWeil_event,Specialty Not Listed,NC,,F,United States of America (the),,,Unit 3,1148.0456458333333
26757,7149,G,25,5074,IHeLp 2014 Winter,Regular Discounted,1 Payment,Registered Nurse,Web,Other,AZ,AZ,F,US,US,,Unit 3,1195.7275594444445
26757,7149,G,32,1548,IHeLp 2014 Winter,Regular Discounted,1 Payment,Registered Nurse,Web,Other,AZ,AZ,F,US,US,,Unit 4,615.1333847222222
26757,7149,G,31,3956,IHeLp 2014 Winter,Regular Discounted,1 Payment,Registered Nurse,Web,Other,AZ,AZ,F,US,US,,Unit 2,911.3227119444444
26757,7149,G,37,4386,IHeLp 2014 Winter,Regular Discounted,1 Payment,Registered Nurse,Web,Other,AZ,AZ,F,US,US,,Unit 1,1035.7922263888886
26773,7313,G,33,11675,IHeLp 2014 Winter,Regular,1 Payment,Registered Nurse,Other,Surgery,TX,TX,F,US,US,,Unit 3,750.1182455555555
26773,7313,G,48,9894,IHeLp 2014 Winter,Regular,1 Payment,Registered Nurse,Other,Surgery,TX,TX,F,US,US,,Unit 1,896.4817636111111
26773,7313,G,27,3166,IHeLp 2014 Winter,Regular,1 Payment,Registered Nurse,Other,Surgery,TX,TX,F,US,US,,Unit 4,2392.367609444445
26773,7313,G,29,9300,IHeLp 2014 Winter,Regular,1 Payment,Registered Nurse,Other,Surgery,TX,TX,F,US,US,,Unit 2,1250.6440205555555
26799,7157,G,25,8143,IHeLp 2014 Winter,Regular,6 Monthly Payments,Chiropractor,Brochure/Mailing,Other,AK,,F,United States,,"DC, NBC-HWC",Unit 3,994.5906508333333
26799,7157,G,25,2326,IHeLp 2014 Winter,Regular,6 Monthly Payments,Chiropractor,Brochure/Mailing,Other,AK,,F,United States,,"DC, NBC-HWC",Unit 4,657.6332955555556
26799,7157,G,45,6333,IHeLp 2014 Winter,Regular,6 Monthly Payments,Chiropractor,Brochure/Mailing,Other,AK,,F,United States,,"DC, NBC-HWC",Unit 1,965.1212433333333
26799,7157,G,26,6333,IHeLp 2014 Winter,Regular,6 Monthly Payments,Chiropractor,Brochure/Mailing,Other,AK,,F,United States,,"DC, NBC-HWC",Unit 2,969.7359919444444
26872,7240,G,35,8404,IHeLp 2014 Winter,Regular,6 Monthly Payments,Psychologist,CIM faculty,Other,MD,MD,F,US,US,,Unit 3,958.4777486111113
26872,7240,G,27,2279,IHeLp 2014 Winter,Regular,6 Monthly Payments,Psychologist,CIM faculty,Other,MD,MD,F,US,US,,Unit 4,884.7952141666667
26872,7240,G,50,6837,IHeLp 2014 Winter,Regular,6 Monthly Payments,Psychologist,CIM faculty,Other,MD,MD,F,US,US,,Unit 1,994.0845319444444
26872,7240,G,32,6552,IHeLp 2014 Winter,Regular,6 Monthly Payments,Psychologist,CIM faculty,Other,MD,MD,F,US,US,,Unit 2,968.0397480555556
26910,7185,G,26,8249,IHeLp 2014 Winter,Regular,1 Payment,Registered Nurse,CIM faculty,Other,CA,,F,US,,,Unit 2,989.9658177777777
26910,7185,G,30,10580,IHeLp 2014 Winter,Regular,1 Payment,Registered Nurse,CIM faculty,Other,CA,,F,US,,,Unit 3,965.1992947222222
26910,7185,G,35,2869,IHeLp 2014 Winter,Regular,1 Payment,Registered Nurse,CIM faculty,Other,CA,,F,US,,,Unit 4,994.5037241666668
26910,7185,G,43,8787,IHeLp 2014 Winter,Regular,1 Payment,Registered Nurse,CIM faculty,Other,CA,,F,US,,,Unit 1,983.4244672222222
27039,7229,W,24,3204,IHeLp 2014 Winter,Regular,1 Payment,Counselor,CIM faculty,Other,AZ,AZ,F,US,US,Program Manager/Therapist,Unit 2,968.6091702777776
27039,7229,W,2,209,IHeLp 2014 Winter,Regular,1 Payment,Counselor,CIM faculty,Other,AZ,AZ,F,US,US,Program Manager/Therapist,Unit 3,119.77837027777778
27039,7229,W,50,3483,IHeLp 2014 Winter,Regular,1 Payment,Counselor,CIM faculty,Other,AZ,AZ,F,US,US,Program Manager/Therapist,Unit 1,762.1687780555555
27040,7209,G,39,7459,IHeLp 2014 Winter,Regular,6 Monthly Payments,Therapist,AF member,Other,NH,NH,F,USA,,Therapist & Founding Partner,Unit 1,950.2968569444445
27040,7209,G,20,2486,IHeLp 2014 Winter,Regular,6 Monthly Payments,Therapist,AF member,Other,NH,NH,F,USA,,Therapist & Founding Partner,Unit 4,697.4263508333332
27040,7209,G,16,7149,IHeLp 2014 Winter,Regular,6 Monthly Payments,Therapist,AF member,Other,NH,NH,F,USA,,Therapist & Founding Partner,Unit 2,826.9557472222223
27040,7209,G,8,9169,IHeLp 2014 Winter,Regular,6 Monthly Payments,Therapist,AF member,Other,NH,NH,F,USA,,Therapist & Founding Partner,Unit 3,962.6717958333332
27044,7211,G,37,1387,IHeLp 2014 Winter,Regular,2 Payments,Registered Nurse,DrWeil,Other,WA,WA,F,US,US,Charge Nurse,Unit 4,897.1228199999998
27044,7211,G,25,4074,IHeLp 2014 Winter,Regular,2 Payments,Registered Nurse,DrWeil,Other,WA,WA,F,US,US,Charge Nurse,Unit 2,969.395254722222
27044,7211,G,53,4248,IHeLp 2014 Winter,Regular,2 Payments,Registered Nurse,DrWeil,Other,WA,WA,F,US,US,Charge Nurse,Unit 1,917.0065388888887
27044,7211,G,33,5201,IHeLp 2014 Winter,Regular,2 Payments,Registered Nurse,DrWeil,Other,WA,WA,F,US,US,Charge Nurse,Unit 3,859.8263144444444
27045,7288,G,30,4547,IHeLp 2014 Winter,Regular Discounted,1 Payment,Registered Nurse,AF member,Fam_Prac,WI,WI,M,US,US,"Manager, Community Clinics",Unit 2,941.970261388889
27045,7288,G,38,1582,IHeLp 2014 Winter,Regular Discounted,1 Payment,Registered Nurse,AF member,Fam_Prac,WI,WI,M,US,US,"Manager, Community Clinics",Unit 4,610.0910169444444
27045,7288,G,35,5832,IHeLp 2014 Winter,Regular Discounted,1 Payment,Registered Nurse,AF member,Fam_Prac,WI,WI,M,US,US,"Manager, Community Clinics",Unit 3,853.5746266666665
27045,7288,G,50,4844,IHeLp 2014 Winter,Regular Discounted,1 Payment,Registered Nurse,AF member,Fam_Prac,WI,WI,M,US,US,"Manager, Community Clinics",Unit 1,594.7996350000002
27046,7212,W,34,337,IHeLp 2014 Winter,Regular,2 Payments,Therapist,CIM faculty,Other,,AZ,F,,US,,Unit 1,457.5167797222222
27150,7277,G,31,8840,IHeLp 2014 Winter,Regular,1 Payment,Other,Web,Other,OH,,F,US,,CPST,Unit 3,1008.3884394444444
27150,7277,G,27,6630,IHeLp 2014 Winter,Regular,1 Payment,Other,Web,Other,OH,,F,US,,CPST,Unit 2,940.219119722222
27150,7277,G,37,2486,IHeLp 2014 Winter,Regular,1 Payment,Other,Web,Other,OH,,F,US,,CPST,Unit 4,842.3072336111113
27150,7277,G,56,7873,IHeLp 2014 Winter,Regular,1 Payment,Other,Web,Other,OH,,F,US,,CPST,Unit 1,893.7892805555556
27192,13725,G,47,4424,IHeLp 2017 Spring,Scholarship,1 Payment,Other,AF member,Sub,NH,NH,F,United States,USA,,Unit 1,828.842898888889
27192,13725,G,27,4239,IHeLp 2017 Spring,Scholarship,1 Payment,Other,AF member,Sub,NH,NH,F,United States,USA,,Unit 2,887.5413441666667
27192,13725,G,29,5714,IHeLp 2017 Spring,Scholarship,1 Payment,Other,AF member,Sub,NH,NH,F,United States,USA,,Unit 3,922.2456261111113
27192,13725,G,35,1567,IHeLp 2017 Spring,Scholarship,1 Payment,Other,AF member,Sub,NH,NH,F,United States,USA,,Unit 4,907.0605133333332
27192,13725,G,1,184,IHeLp 2017 Spring,Scholarship,1 Payment,Other,AF member,Sub,NH,NH,F,United States,USA,,Orientation,8.895387777777778
27247,7326,G,27,5655,IHeLp 2014 Winter,Regular,1 Payment,Registered Nurse,Other,Other,CA,CA,F,US,US,,Unit 3,946.7811461111113
27247,7326,G,39,4330,IHeLp 2014 Winter,Regular,1 Payment,Registered Nurse,Other,Other,CA,CA,F,US,US,,Unit 1,940.3026258333334
27247,7326,G,22,1502,IHeLp 2014 Winter,Regular,1 Payment,Registered Nurse,Other,Other,CA,CA,F,US,US,,Unit 4,602.7467752777778
27247,7326,G,22,4153,IHeLp 2014 Winter,Regular,1 Payment,Registered Nurse,Other,Other,CA,CA,F,US,US,,Unit 2,925.5637855555556
27663,10280,G,44,9691,IHeLp 2016 Summer,Scholarship,1 Payment,Registered Nurse,DrWeil_event,Other,KY,KY,F,US,US,,Unit 1,720.3449858333332
27663,10280,G,26,3432,IHeLp 2016 Summer,Scholarship,1 Payment,Registered Nurse,DrWeil_event,Other,KY,KY,F,US,US,,Unit 4,650.8414216666666
27663,10280,G,23,12113,IHeLp 2016 Summer,Scholarship,1 Payment,Registered Nurse,DrWeil_event,Other,KY,KY,F,US,US,,Unit 3,921.0674566666668
27663,10280,G,34,8883,IHeLp 2016 Summer,Scholarship,1 Payment,Registered Nurse,DrWeil_event,Other,KY,KY,F,US,US,,Unit 2,943.535417777778
28028,8548,G,33,3873,IHeLp 2015 Summer,Scholarship,6 Monthly Payments,Registered Nurse,Brochure/Mailing,Other,AZ,AZ,F,US,United Sta,,Unit 3,960.7825308333332
28028,8548,G,1,125,IHeLp 2015 Summer,Scholarship,6 Monthly Payments,Registered Nurse,Brochure/Mailing,Other,AZ,AZ,F,US,United Sta,,Orientation,55.426237500000006
28028,8548,G,44,3124,IHeLp 2015 Summer,Scholarship,6 Monthly Payments,Registered Nurse,Brochure/Mailing,Other,AZ,AZ,F,US,United Sta,,Unit 1,904.9557330555556
28028,8548,G,32,1125,IHeLp 2015 Summer,Scholarship,6 Monthly Payments,Registered Nurse,Brochure/Mailing,Other,AZ,AZ,F,US,United Sta,,Unit 4,215.16516027777783
28028,8548,G,29,2936,IHeLp 2015 Summer,Scholarship,6 Monthly Payments,Registered Nurse,Brochure/Mailing,Other,AZ,AZ,F,US,United Sta,,Unit 2,1019.0437455555556
28120,8630,G,48,8000,IHeLp 2015 Summer,Regular,1 Payment,Registered Dietitian,DrWeil,Other,VA,VA,F,US,US,Associate Professor,Unit 1,1040.5024119444445
28120,8630,G,1,320,IHeLp 2015 Summer,Regular,1 Payment,Registered Dietitian,DrWeil,Other,VA,VA,F,US,US,Associate Professor,Orientation,8.965849444444443
28120,8630,G,34,7360,IHeLp 2015 Summer,Regular,1 Payment,Registered Dietitian,DrWeil,Other,VA,VA,F,US,US,Associate Professor,Unit 2,981.100696388889
28120,8630,G,34,9440,IHeLp 2015 Summer,Regular,1 Payment,Registered Dietitian,DrWeil,Other,VA,VA,F,US,US,Associate Professor,Unit 3,1100.5560338888888
28120,8630,G,44,2560,IHeLp 2015 Summer,Regular,1 Payment,Registered Dietitian,DrWeil,Other,VA,VA,F,US,US,Associate Professor,Unit 4,1335.1072861111113
28127,7798,G,52,3935,IHeLp 2015 Summer,Scholarship,6 Monthly Payments,Therapist,Web,Other,CA,CA,F,US,US,LCSW,Unit 1,967.3155075
28127,7798,G,32,1286,IHeLp 2015 Summer,Scholarship,6 Monthly Payments,Therapist,Web,Other,CA,CA,F,US,US,LCSW,Unit 4,930.4678163888887
28127,7798,G,31,4995,IHeLp 2015 Summer,Scholarship,6 Monthly Payments,Therapist,Web,Other,CA,CA,F,US,US,LCSW,Unit 3,799.0993122222222
28127,7798,G,29,3859,IHeLp 2015 Summer,Scholarship,6 Monthly Payments,Therapist,Web,Other,CA,CA,F,US,US,LCSW,Unit 2,796.2935702777777
28354,7915,G,31,6753,IHeLp 2015 Summer,Regular,1 Payment,Psychologist,Other,Other,WI,WI,F,US,US,Professor,Unit 2,947.1530813888887
28354,7915,G,26,2299,IHeLp 2015 Summer,Regular,1 Payment,Psychologist,Other,Other,WI,WI,F,US,US,Professor,Unit 4,674.7332288888888
28354,7915,G,57,6896,IHeLp 2015 Summer,Regular,1 Payment,Psychologist,Other,Other,WI,WI,F,US,US,Professor,Unit 1,959.6653319444445
28354,7915,G,33,8477,IHeLp 2015 Summer,Regular,1 Payment,Psychologist,Other,Other,WI,WI,F,US,US,Professor,Unit 3,957.7649313888887
28673,8266,G,51,9075,IHeLp 2015 Summer,Regular,2 Payments,Counselor,Web,Other,IN,IN,F,USA,USA,Clinical therapist,Unit 1,857.0709788888888
28673,8266,G,33,8697,IHeLp 2015 Summer,Regular,2 Payments,Counselor,Web,Other,IN,IN,F,USA,USA,Clinical therapist,Unit 2,940.004314722222
28673,8266,G,34,3025,IHeLp 2015 Summer,Regular,2 Payments,Counselor,Web,Other,IN,IN,F,USA,USA,Clinical therapist,Unit 4,576.8476677777778
28673,8266,G,34,11155,IHeLp 2015 Summer,Regular,2 Payments,Counselor,Web,Other,IN,IN,F,USA,USA,Clinical therapist,Unit 3,870.3928197222223
28673,8266,G,1,378,IHeLp 2015 Summer,Regular,2 Payments,Counselor,Web,Other,IN,IN,F,USA,USA,Clinical therapist,Orientation,543.8514466666667
28680,8097,G,21,1260,IHeLp 2015 Summer,Scholarship,1 Payment,Registered Nurse,Web,Other,CA,,F,US,US,Registered Nurse,Unit 4,376.9669122222222
28680,8097,G,1,148,IHeLp 2015 Summer,Scholarship,1 Payment,Registered Nurse,Web,Other,CA,,F,US,US,Registered Nurse,Orientation,0.3947177777777778
28680,8097,G,47,3707,IHeLp 2015 Summer,Scholarship,1 Payment,Registered Nurse,Web,Other,CA,,F,US,US,Registered Nurse,Unit 1,967.4075883333335
28680,8097,G,27,3559,IHeLp 2015 Summer,Scholarship,1 Payment,Registered Nurse,Web,Other,CA,,F,US,US,Registered Nurse,Unit 2,933.9955083333333
28680,8097,G,26,4745,IHeLp 2015 Summer,Scholarship,1 Payment,Registered Nurse,Web,Other,CA,,F,US,US,Registered Nurse,Unit 3,711.1876275000001
28688,8106,G,27,7906,IHeLp 2015 Summer,Scholarship,6 Monthly Payments,Registered Nurse,Other,Other,,,F,US,US,Nursing Manager,Unit 2,905.3797352777775
28688,8106,G,37,2750,IHeLp 2015 Summer,Scholarship,6 Monthly Payments,Registered Nurse,Other,Other,,,F,US,US,Nursing Manager,Unit 4,824.9030899999998
28688,8106,G,47,8250,IHeLp 2015 Summer,Scholarship,6 Monthly Payments,Registered Nurse,Other,Other,,,F,US,US,Nursing Manager,Unit 1,964.932262777778
28688,8106,G,1,344,IHeLp 2015 Summer,Scholarship,6 Monthly Payments,Registered Nurse,Other,Other,,,F,US,US,Nursing Manager,Orientation,4.250271111111111
28688,8106,G,31,10140,IHeLp 2015 Summer,Scholarship,6 Monthly Payments,Registered Nurse,Other,Other,,,F,US,US,Nursing Manager,Unit 3,964.7438402777777
28997,11899,G,40,3202,IHeLp 2017 Spring,Regular,2 Payments,Registered Nurse,DrWeil,Fam_Prac,ID,ID,F,USA,USA,,Unit 4,767.6404547222223
28997,11899,G,53,9072,IHeLp 2017 Spring,Regular,2 Payments,Registered Nurse,DrWeil,Fam_Prac,ID,ID,F,USA,USA,,Unit 1,721.7587777777777
28997,11899,G,35,8005,IHeLp 2017 Spring,Regular,2 Payments,Registered Nurse,DrWeil,Fam_Prac,ID,ID,F,USA,USA,,Unit 2,912.0869180555555
28997,11899,G,1,356,IHeLp 2017 Spring,Regular,2 Payments,Registered Nurse,DrWeil,Fam_Prac,ID,ID,F,USA,USA,,Orientation,336.58736972222215
28997,11899,G,40,10673,IHeLp 2017 Spring,Regular,2 Payments,Registered Nurse,DrWeil,Fam_Prac,ID,ID,F,USA,USA,,Unit 3,774.9600269444444
29008,8280,G,55,10351,IHeLp 2015 Summer,Scholarship,6 Monthly Payments,Therapist,Other,Other,,,F,,,Integrative Medicine Counselor / Coordinator,Unit 1,970.1175066666667
29008,8280,G,1,422,IHeLp 2015 Summer,Scholarship,6 Monthly Payments,Therapist,Other,Other,,,F,,,Integrative Medicine Counselor / Coordinator,Orientation,95.49982805555555
29008,8280,G,27,3380,IHeLp 2015 Summer,Scholarship,6 Monthly Payments,Therapist,Other,Other,,,F,,,Integrative Medicine Counselor / Coordinator,Unit 4,680.5254433333333
29008,8280,G,31,12674,IHeLp 2015 Summer,Scholarship,6 Monthly Payments,Therapist,Other,Other,,,F,,,Integrative Medicine Counselor / Coordinator,Unit 3,961.220438611111
29008,8280,G,30,9928,IHeLp 2015 Summer,Scholarship,6 Monthly Payments,Therapist,Other,Other,,,F,,,Integrative Medicine Counselor / Coordinator,Unit 2,923.3063958333332
29028,8324,G,1,290,IHeLp 2015 Summer,Scholarship,6 Monthly Payments,Registered Dietitian,Web,Other,FL,FL,F,US,US,Dietitian,Orientation,40.766467222222225
29028,8324,G,20,2318,IHeLp 2015 Summer,Scholarship,6 Monthly Payments,Registered Dietitian,Web,Other,FL,FL,F,US,US,Dietitian,Unit 4,711.5307894444444
29028,8324,G,57,7098,IHeLp 2015 Summer,Scholarship,6 Monthly Payments,Registered Dietitian,Web,Other,FL,FL,F,US,US,Dietitian,Unit 1,887.2147788888889
29028,8324,G,26,8546,IHeLp 2015 Summer,Scholarship,6 Monthly Payments,Registered Dietitian,Web,Other,FL,FL,F,US,US,Dietitian,Unit 3,756.31012
29028,8324,G,28,6953,IHeLp 2015 Summer,Scholarship,6 Monthly Payments,Registered Dietitian,Web,Other,FL,FL,F,US,US,Dietitian,Unit 2,905.810425
29105,8310,G,53,3092,IHeLp 2016 Spring,Scholarship,1 Payment,Psychologist,AF member,Other,,AZ,F,,US,,Unit 1,517.2598977777777
29105,8310,G,31,3154,IHeLp 2016 Spring,Scholarship,1 Payment,Psychologist,AF member,Other,,AZ,F,,US,,Unit 2,853.2894569444444
29105,8310,G,1,124,IHeLp 2016 Spring,Scholarship,1 Payment,Psychologist,AF member,Other,,AZ,F,,US,,Orientation,2929.017323333333
29105,8310,G,31,3958,IHeLp 2016 Spring,Scholarship,1 Payment,Psychologist,AF member,Other,,AZ,F,,US,,Unit 3,1031.9629083333334
29105,8310,G,33,1051,IHeLp 2016 Spring,Scholarship,1 Payment,Psychologist,AF member,Other,,AZ,F,,US,,Unit 4,793.4257558333333
29119,8326,G,32,11581,IHeLp 2015 Summer,Scholarship,6 Monthly Payments,Physical Therapist,Web,Other,,,M,,,,Unit 3,457.82766
29119,8326,G,53,9815,IHeLp 2015 Summer,Scholarship,6 Monthly Payments,Physical Therapist,Web,Other,,,M,,,,Unit 1,812.6118211111111
29119,8326,G,36,3141,IHeLp 2015 Summer,Scholarship,6 Monthly Payments,Physical Therapist,Web,Other,,,M,,,,Unit 4,701.7581866666667
29119,8326,G,32,9030,IHeLp 2015 Summer,Scholarship,6 Monthly Payments,Physical Therapist,Web,Other,,,M,,,,Unit 2,646.8281677777778
29119,8326,G,1,393,IHeLp 2015 Summer,Scholarship,6 Monthly Payments,Physical Therapist,Web,Other,,,M,,,,Orientation,5.631008611111112
29145,8338,G,51,6521,IHeLp 2015 Summer,Scholarship,6 Monthly Payments,Therapist,DrWeil,Other,,,F,,,,Unit 1,919.5539338888887
29145,8338,G,1,261,IHeLp 2015 Summer,Scholarship,6 Monthly Payments,Therapist,DrWeil,Other,,,F,,,,Orientation,10.430726666666667
29145,8338,G,23,5999,IHeLp 2015 Summer,Scholarship,6 Monthly Payments,Therapist,DrWeil,Other,,,F,,,,Unit 2,1042.7338244444445
29145,8338,G,27,2217,IHeLp 2015 Summer,Scholarship,6 Monthly Payments,Therapist,DrWeil,Other,,,F,,,,Unit 4,1005.0147802777775
29145,8338,G,29,7955,IHeLp 2015 Summer,Scholarship,6 Monthly Payments,Therapist,DrWeil,Other,,,F,,,,Unit 3,898.351665
29184,8352,G,16,1525,IHeLp 2015 Summer,Scholarship,6 Monthly Payments,Registered Nurse,Web,Pediatrics,AZ,,F,US,,,Unit 4,525.7584597222223
29184,8352,G,16,3983,IHeLp 2015 Summer,Scholarship,6 Monthly Payments,Registered Nurse,Web,Pediatrics,AZ,,F,US,,,Unit 2,938.6393405555556
29184,8352,G,1,169,IHeLp 2015 Summer,Scholarship,6 Monthly Payments,Registered Nurse,Web,Pediatrics,AZ,,F,US,,,Orientation,0.9531950000000001
