user_id,application_id,status_id,payment_plan,response,hours_online,program_name,application_type_name,professional_assoc,referrer,practice_type,home_state,work_state,gender,home_country,work_country,job_title,curriculum_id,check
25942,8349,G,1 Payment,39,37891,IHeLp 2015 Summer,Regular,Registered Nurse,Web,Other,AZ,AZ,F,US,US,,Unit 1,855.7652105555555
25942,6937,D,1 Payment,18,68678,IHeLp 2014 Winter,Regular,Registered Nurse,Web,Other,AZ,AZ,F,US,US,,Unit 2,972.8562388888887
25942,6937,D,1 Payment,18,33155,IHeLp 2014 Winter,Regular,Registered Nurse,Web,Other,AZ,AZ,F,US,US,,Unit 3,835.3612449999997
25942,6937,D,1 Payment,5,33155,IHeLp 2014 Winter,Regular,Registered Nurse,Web,Other,AZ,AZ,F,US,US,,Unit 3,835.3612449999997
25942,6937,D,1 Payment,39,37891,IHeLp 2014 Winter,Regular,Registered Nurse,Web,Other,AZ,AZ,F,US,US,,Unit 1,855.7652105555555
25942,8349,G,1 Payment,15,22893,IHeLp 2015 Summer,Regular,Registered Nurse,Web,Other,AZ,AZ,F,US,US,,Unit 4,900.1550097222223
25958,6963,G,1 Payment,40,32492,IHeLp 2014 Winter,Regular,Other,Other,Other,AZ,,F,,,Dental Hygienist,Unit 1,965.7458922222224
25958,6963,G,1 Payment,23,29446,IHeLp 2014 Winter,Regular,Other,Other,Other,AZ,,F,,,Dental Hygienist,Unit 2,904.2770288888887
25958,6963,G,1 Payment,15,17600,IHeLp 2014 Winter,Regular,Other,Other,Other,AZ,,F,,,Dental Hygienist,Unit 4,696.7818383333333
25958,6963,G,1 Payment,21,28431,IHeLp 2014 Winter,Regular,Other,Other,Other,AZ,,F,,,Dental Hygienist,Unit 3,821.9435527777777
26040,6966,G,2 Payments,30,33153,IHeLp 2014 Winter,Regular,Registered Nurse,Web,OB/Gyn,CA,CA,F,US,US,OBGYN Advice RN,Unit 3,935.6168830555556
26040,6966,G,2 Payments,47,37889,IHeLp 2014 Winter,Regular,Registered Nurse,Web,OB/Gyn,CA,CA,F,US,US,OBGYN Advice RN,Unit 1,888.8344991666668
26040,6966,G,2 Payments,29,20523,IHeLp 2014 Winter,Regular,Registered Nurse,Web,OB/Gyn,CA,CA,F,US,US,OBGYN Advice RN,Unit 4,693.8654202777777
26040,6966,G,2 Payments,22,34337,IHeLp 2014 Winter,Regular,Registered Nurse,Web,OB/Gyn,CA,CA,F,US,US,OBGYN Advice RN,Unit 2,946.3531508333333
26041,6968,G,2 Payments,29,47643,IHeLp 2014 Winter,Regular,Other,Web,Other,,,F,,Costa Rica,Dietitian /Co-owner,Unit 3,992.4178733333333
26041,6968,G,2 Payments,23,29493,IHeLp 2014 Winter,Regular,Other,Web,Other,,,F,,Costa Rica,Dietitian /Co-owner,Unit 4,986.16197
26041,6968,G,2 Payments,20,49344,IHeLp 2014 Winter,Regular,Other,Web,Other,,,F,,Costa Rica,Dietitian /Co-owner,Unit 2,963.2441455555555
26041,6968,G,2 Payments,50,54449,IHeLp 2014 Winter,Regular,Other,Web,Other,,,F,,Costa Rica,Dietitian /Co-owner,Unit 1,991.90695
26054,10344,G,6 Monthly Payments,24,32472,IHeLp 2016 Summer,Scholarship,Registered Nurse,DrWeil,Other,CO,CO,F,US,US,Employee Health Coordinator,Unit 3,655.6146111111111
26054,10344,G,6 Monthly Payments,50,32225,IHeLp 2016 Summer,Scholarship,Registered Nurse,DrWeil,Other,CO,CO,F,US,US,Employee Health Coordinator,Unit 1,912.3799302777776
26054,10344,G,6 Monthly Payments,32,29015,IHeLp 2016 Summer,Scholarship,Registered Nurse,DrWeil,Other,CO,CO,F,US,US,Employee Health Coordinator,Unit 2,892.1970119444444
26054,10344,G,6 Monthly Payments,23,16792,IHeLp 2016 Summer,Scholarship,Registered Nurse,DrWeil,Other,CO,CO,F,US,US,Employee Health Coordinator,Unit 4,727.9950641666667
26078,6974,G,6 Monthly Payments,35,54954,IHeLp 2014 Winter,Regular Discounted,Other,Other,Other,,AZ,F,US,US,Behavioral Health Consultant & Faculty,Unit 3,873.7359588888892
26078,6974,G,6 Monthly Payments,34,56917,IHeLp 2014 Winter,Regular Discounted,Other,Other,Other,,AZ,F,US,US,Behavioral Health Consultant & Faculty,Unit 2,971.0576663888887
26078,6974,G,6 Monthly Payments,37,34019,IHeLp 2014 Winter,Regular Discounted,Other,Other,Other,,AZ,F,US,US,Behavioral Health Consultant & Faculty,Unit 4,564.6357336111113
26078,6974,G,6 Monthly Payments,56,62804,IHeLp 2014 Winter,Regular Discounted,Other,Other,Other,,AZ,F,US,US,Behavioral Health Consultant & Faculty,Unit 1,1010.1131619444444
26172,6984,G,6 Monthly Payments,18,15939,IHeLp 2014 Winter,Regular,Therapist,Brochure/Mailing,Other,,IL,M,,United Sta,Psychotherapist,Unit 4,703.8454019444445
26172,6984,G,6 Monthly Payments,28,26667,IHeLp 2014 Winter,Regular,Therapist,Brochure/Mailing,Other,,IL,M,,United Sta,Psychotherapist,Unit 2,606.6890466666666
26172,6984,G,6 Monthly Payments,36,29426,IHeLp 2014 Winter,Regular,Therapist,Brochure/Mailing,Other,,IL,M,,United Sta,Psychotherapist,Unit 1,1474.7114730555554
26172,6984,G,6 Monthly Payments,33,25748,IHeLp 2014 Winter,Regular,Therapist,Brochure/Mailing,Other,,IL,M,,United Sta,Psychotherapist,Unit 3,1465.176038333333
26184,7024,G,6 Monthly Payments,39,72925,IHeLp 2014 Winter,Regular,Counselor,Web,Other,AR,AR,M,US,US,CEO,Unit 4,722.5809766666665
26184,7024,G,6 Monthly Payments,54,134631,IHeLp 2014 Winter,Regular,Counselor,Web,Other,AR,AR,M,US,US,CEO,Unit 1,906.1932777777776
26184,7024,G,6 Monthly Payments,36,122009,IHeLp 2014 Winter,Regular,Counselor,Web,Other,AR,AR,M,US,US,CEO,Unit 2,982.0674152777775
26184,7024,G,6 Monthly Payments,33,117802,IHeLp 2014 Winter,Regular,Counselor,Web,Other,AR,AR,M,US,US,CEO,Unit 3,940.0872727777776
26315,7062,W,6 Monthly Payments,10,4688,IHeLp 2014 Winter,Regular,Registered Nurse,Web,Other,CA,,F,US,US,Disease Management Nurse,Unit 1,121.7687525
26405,7086,G,1 Payment,52,57128,IHeLp 2014 Winter,Regular,Psychologist,CIM faculty,Other,,,M,,,,Unit 1,711.7217711111111
26405,7086,G,1 Payment,40,49987,IHeLp 2014 Winter,Regular,Psychologist,CIM faculty,Other,,,M,,,,Unit 3,832.3882269444445
26405,7086,G,1 Payment,22,30944,IHeLp 2014 Winter,Regular,Psychologist,CIM faculty,Other,,,M,,,,Unit 4,768.714465
26405,7086,G,1 Payment,33,51772,IHeLp 2014 Winter,Regular,Psychologist,CIM faculty,Other,,,M,,,,Unit 2,736.186931388889
26583,7119,G,1 Payment,22,63803,IHeLp 2014 Winter,Regular,Registered Nurse,Web,Other,NJ,,F,,,,Unit 4,723.540678611111
26583,7119,G,1 Payment,52,117790,IHeLp 2014 Winter,Regular,Registered Nurse,Web,Other,NJ,,F,,,,Unit 1,922.4301930555556
26583,7119,G,1 Payment,36,106747,IHeLp 2014 Winter,Regular,Registered Nurse,Web,Other,NJ,,F,,,,Unit 2,943.8646052777775
26583,7119,G,1 Payment,38,103066,IHeLp 2014 Winter,Regular,Registered Nurse,Web,Other,NJ,,F,,,,Unit 3,892.1736044444444
26628,13528,G,1 Payment,38,27039,IHeLp 2017 Spring,Scholarship,Registered Nurse,Other,Fam_Prac,CA,CA,F,,USA,,Unit 4,1098.2722916666667
26628,13528,G,1 Payment,1,5021,IHeLp 2017 Spring,Scholarship,Registered Nurse,Other,Fam_Prac,CA,CA,F,,USA,,Orientation,0.9334641666666668
26628,13528,G,1 Payment,52,40558,IHeLp 2017 Spring,Scholarship,Registered Nurse,Other,Fam_Prac,CA,CA,F,,USA,,Unit 1,778.3929597222221
26628,13528,G,1 Payment,36,45065,IHeLp 2017 Spring,Scholarship,Registered Nurse,Other,Fam_Prac,CA,CA,F,,USA,,Unit 3,919.7005708333336
26628,13528,G,1 Payment,34,40558,IHeLp 2017 Spring,Scholarship,Registered Nurse,Other,Fam_Prac,CA,CA,F,,USA,,Unit 2,981.5637947222225
26660,8468,G,6 Monthly Payments,35,87479,IHeLp 2015 Summer,Scholarship,Registered Nurse,Web,Other,,,F,Canada,Canada,,Unit 2,997.3597
26660,8468,G,6 Monthly Payments,33,52852,IHeLp 2015 Summer,Scholarship,Registered Nurse,Web,Other,,,F,Canada,Canada,,Unit 4,1055.3643272222225
26660,8468,G,6 Monthly Payments,1,11239,IHeLp 2015 Summer,Scholarship,Registered Nurse,Web,Other,,,F,Canada,Canada,,Orientation,0.9534938888888888
26660,8468,G,6 Monthly Payments,56,87479,IHeLp 2015 Summer,Scholarship,Registered Nurse,Web,Other,,,F,Canada,Canada,,Unit 1,945.0320005555556
26660,8468,G,6 Monthly Payments,32,82012,IHeLp 2015 Summer,Scholarship,Registered Nurse,Web,Other,,,F,Canada,Canada,,Unit 3,703.1587297222222
26706,7145,G,1 Payment,33,81690,IHeLp 2014 Winter,Regular Discounted,Counselor,DrWeil_event,Specialty Not Listed,NC,,F,United States of America (the),,,Unit 3,1148.0456458333333
26706,7145,G,1 Payment,41,93360,IHeLp 2014 Winter,Regular Discounted,Counselor,DrWeil_event,Specialty Not Listed,NC,,F,United States of America (the),,,Unit 1,919.6353830555556
26706,7145,G,1 Payment,23,84607,IHeLp 2014 Winter,Regular Discounted,Counselor,DrWeil_event,Specialty Not Listed,NC,,F,United States of America (the),,,Unit 2,907.3250577777776
26706,7145,G,1 Payment,25,50570,IHeLp 2014 Winter,Regular Discounted,Counselor,DrWeil_event,Specialty Not Listed,NC,,F,United States of America (the),,,Unit 4,364.1793422222222
26757,7149,G,1 Payment,37,26290,IHeLp 2014 Winter,Regular Discounted,Registered Nurse,Web,Other,AZ,AZ,F,US,US,,Unit 1,1035.7922263888886
26757,7149,G,1 Payment,25,23003,IHeLp 2014 Winter,Regular Discounted,Registered Nurse,Web,Other,AZ,AZ,F,US,US,,Unit 3,1195.7275594444445
26757,7149,G,1 Payment,32,14240,IHeLp 2014 Winter,Regular Discounted,Registered Nurse,Web,Other,AZ,AZ,F,US,US,,Unit 4,615.1333847222222
26757,7149,G,1 Payment,31,23825,IHeLp 2014 Winter,Regular Discounted,Registered Nurse,Web,Other,AZ,AZ,F,US,US,,Unit 2,911.3227119444444
26773,7313,G,1 Payment,33,63856,IHeLp 2014 Winter,Regular,Registered Nurse,Other,Surgery,TX,TX,F,US,US,,Unit 3,750.1182455555555
26773,7313,G,1 Payment,48,72978,IHeLp 2014 Winter,Regular,Registered Nurse,Other,Surgery,TX,TX,F,US,US,,Unit 1,896.4817636111111
26773,7313,G,1 Payment,29,66137,IHeLp 2014 Winter,Regular,Registered Nurse,Other,Surgery,TX,TX,F,US,US,,Unit 2,1250.6440205555555
26773,7313,G,1 Payment,27,39530,IHeLp 2014 Winter,Regular,Registered Nurse,Other,Surgery,TX,TX,F,US,US,,Unit 4,2392.367609444445
26799,7157,G,6 Monthly Payments,25,34514,IHeLp 2014 Winter,Regular,Chiropractor,Brochure/Mailing,Other,AK,,F,United States,,"DC, NBC-HWC",Unit 4,657.6332955555556
26799,7157,G,6 Monthly Payments,45,63718,IHeLp 2014 Winter,Regular,Chiropractor,Brochure/Mailing,Other,AK,,F,United States,,"DC, NBC-HWC",Unit 1,965.1212433333333
26799,7157,G,6 Monthly Payments,25,55753,IHeLp 2014 Winter,Regular,Chiropractor,Brochure/Mailing,Other,AK,,F,United States,,"DC, NBC-HWC",Unit 3,994.5906508333333
26799,7157,G,6 Monthly Payments,26,57744,IHeLp 2014 Winter,Regular,Chiropractor,Brochure/Mailing,Other,AK,,F,United States,,"DC, NBC-HWC",Unit 2,969.7359919444444
26872,7240,G,6 Monthly Payments,32,40258,IHeLp 2014 Winter,Regular,Psychologist,CIM faculty,Other,MD,MD,F,US,US,,Unit 2,968.0397480555556
26872,7240,G,6 Monthly Payments,50,44422,IHeLp 2014 Winter,Regular,Psychologist,CIM faculty,Other,MD,MD,F,US,US,,Unit 1,994.0845319444444
26872,7240,G,6 Monthly Payments,35,38869,IHeLp 2014 Winter,Regular,Psychologist,CIM faculty,Other,MD,MD,F,US,US,,Unit 3,958.4777486111113
26872,7240,G,6 Monthly Payments,27,24062,IHeLp 2014 Winter,Regular,Psychologist,CIM faculty,Other,MD,MD,F,US,US,,Unit 4,884.7952141666667
26910,7185,G,1 Payment,43,81323,IHeLp 2014 Winter,Regular,Registered Nurse,CIM faculty,Other,CA,,F,US,,,Unit 1,983.4244672222222
26910,7185,G,1 Payment,26,73699,IHeLp 2014 Winter,Regular,Registered Nurse,CIM faculty,Other,CA,,F,US,,,Unit 2,989.9658177777776
26910,7185,G,1 Payment,30,71158,IHeLp 2014 Winter,Regular,Registered Nurse,CIM faculty,Other,CA,,F,US,,,Unit 3,965.1992947222222
26910,7185,G,1 Payment,35,44050,IHeLp 2014 Winter,Regular,Registered Nurse,CIM faculty,Other,CA,,F,US,,,Unit 4,994.5037241666668
27039,7229,W,1 Payment,2,18442,IHeLp 2014 Winter,Regular,Counselor,CIM faculty,Other,AZ,AZ,F,US,US,Program Manager/Therapist,Unit 3,119.77837027777778
27039,7229,W,1 Payment,50,21077,IHeLp 2014 Winter,Regular,Counselor,CIM faculty,Other,AZ,AZ,F,US,US,Program Manager/Therapist,Unit 1,762.1687780555555
27039,7229,W,1 Payment,24,19101,IHeLp 2014 Winter,Regular,Counselor,CIM faculty,Other,AZ,AZ,F,US,US,Program Manager/Therapist,Unit 2,968.6091702777776
27040,7209,G,6 Monthly Payments,39,67519,IHeLp 2014 Winter,Regular,Therapist,AF member,Other,NH,NH,F,USA,,Therapist & Founding Partner,Unit 1,950.2968569444445
27040,7209,G,6 Monthly Payments,8,59079,IHeLp 2014 Winter,Regular,Therapist,AF member,Other,NH,NH,F,USA,,Therapist & Founding Partner,Unit 3,962.6717958333332
27040,7209,G,6 Monthly Payments,20,36573,IHeLp 2014 Winter,Regular,Therapist,AF member,Other,NH,NH,F,USA,,Therapist & Founding Partner,Unit 4,697.4263508333332
27040,7209,G,6 Monthly Payments,16,61189,IHeLp 2014 Winter,Regular,Therapist,AF member,Other,NH,NH,F,USA,,Therapist & Founding Partner,Unit 2,826.9557472222223
27044,7211,G,2 Payments,53,26192,IHeLp 2014 Winter,Regular,Registered Nurse,DrWeil,Other,WA,WA,F,US,US,Charge Nurse,Unit 1,917.0065388888887
27044,7211,G,2 Payments,25,23737,IHeLp 2014 Winter,Regular,Registered Nurse,DrWeil,Other,WA,WA,F,US,US,Charge Nurse,Unit 2,969.395254722222
27044,7211,G,2 Payments,37,14187,IHeLp 2014 Winter,Regular,Registered Nurse,DrWeil,Other,WA,WA,F,US,US,Charge Nurse,Unit 4,897.1228199999997
27044,7211,G,2 Payments,33,22918,IHeLp 2014 Winter,Regular,Registered Nurse,DrWeil,Other,WA,WA,F,US,US,Charge Nurse,Unit 3,859.8263144444444
27045,7288,G,1 Payment,50,49533,IHeLp 2014 Winter,Regular Discounted,Registered Nurse,AF member,Fam_Prac,WI,WI,M,US,US,"Manager, Community Clinics",Unit 1,594.7996350000002
27045,7288,G,1 Payment,38,26830,IHeLp 2014 Winter,Regular Discounted,Registered Nurse,AF member,Fam_Prac,WI,WI,M,US,US,"Manager, Community Clinics",Unit 4,610.0910169444444
27045,7288,G,1 Payment,35,43341,IHeLp 2014 Winter,Regular Discounted,Registered Nurse,AF member,Fam_Prac,WI,WI,M,US,US,"Manager, Community Clinics",Unit 3,853.5746266666665
27045,7288,G,1 Payment,30,44889,IHeLp 2014 Winter,Regular Discounted,Registered Nurse,AF member,Fam_Prac,WI,WI,M,US,US,"Manager, Community Clinics",Unit 2,941.970261388889
27046,7212,W,2 Payments,34,5378,IHeLp 2014 Winter,Regular,Therapist,CIM faculty,Other,,AZ,F,,US,,Unit 1,457.5167797222222
27150,7277,G,1 Payment,31,36578,IHeLp 2014 Winter,Regular,Other,Web,Other,OH,,F,US,,CPST,Unit 3,1008.3884394444444
27150,7277,G,1 Payment,37,22643,IHeLp 2014 Winter,Regular,Other,Web,Other,OH,,F,US,,CPST,Unit 4,842.3072336111113
27150,7277,G,1 Payment,56,41803,IHeLp 2014 Winter,Regular,Other,Web,Other,OH,,F,US,,CPST,Unit 1,893.7892805555556
27150,7277,G,1 Payment,27,37884,IHeLp 2014 Winter,Regular,Other,Web,Other,OH,,F,US,,CPST,Unit 2,940.219119722222
27192,13725,G,1 Payment,27,34140,IHeLp 2017 Spring,Scholarship,Other,AF member,Sub,NH,NH,F,United States,USA,,Unit 2,887.5413441666667
27192,13725,G,1 Payment,35,22760,IHeLp 2017 Spring,Scholarship,Other,AF member,Sub,NH,NH,F,United States,USA,,Unit 4,907.0605133333332
27192,13725,G,1 Payment,1,4227,IHeLp 2017 Spring,Scholarship,Other,AF member,Sub,NH,NH,F,United States,USA,,Orientation,8.895387777777778
27192,13725,G,1 Payment,47,34140,IHeLp 2017 Spring,Scholarship,Other,AF member,Sub,NH,NH,F,United States,USA,,Unit 1,828.842898888889
27192,13725,G,1 Payment,29,37933,IHeLp 2017 Spring,Scholarship,Other,AF member,Sub,NH,NH,F,United States,USA,,Unit 3,922.2456261111113
27247,7326,G,1 Payment,22,24844,IHeLp 2014 Winter,Regular,Registered Nurse,Other,Other,CA,CA,F,US,US,,Unit 2,925.5637855555556
27247,7326,G,1 Payment,22,14849,IHeLp 2014 Winter,Regular,Registered Nurse,Other,Other,CA,CA,F,US,US,,Unit 4,602.7467752777778
27247,7326,G,1 Payment,27,23987,IHeLp 2014 Winter,Regular,Registered Nurse,Other,Other,CA,CA,F,US,US,,Unit 3,946.7811461111113
27247,7326,G,1 Payment,39,27414,IHeLp 2014 Winter,Regular,Registered Nurse,Other,Other,CA,CA,F,US,US,,Unit 1,940.3026258333334
27663,10280,G,1 Payment,23,56134,IHeLp 2016 Summer,Scholarship,Registered Nurse,DrWeil_event,Other,KY,KY,F,US,US,,Unit 3,921.0674566666668
27663,10280,G,1 Payment,34,50158,IHeLp 2016 Summer,Scholarship,Registered Nurse,DrWeil_event,Other,KY,KY,F,US,US,,Unit 2,943.535417777778
27663,10280,G,1 Payment,26,29027,IHeLp 2016 Summer,Scholarship,Registered Nurse,DrWeil_event,Other,KY,KY,F,US,US,,Unit 4,650.8414216666666
27663,10280,G,1 Payment,44,55707,IHeLp 2016 Summer,Scholarship,Registered Nurse,DrWeil_event,Other,KY,KY,F,US,US,,Unit 1,720.3449858333332
28028,8548,G,6 Monthly Payments,32,12362,IHeLp 2015 Summer,Scholarship,Registered Nurse,Brochure/Mailing,Other,AZ,AZ,F,US,United Sta,,Unit 4,215.16516027777786
28028,8548,G,6 Monthly Payments,1,2629,IHeLp 2015 Summer,Scholarship,Registered Nurse,Brochure/Mailing,Other,AZ,AZ,F,US,United Sta,,Orientation,55.426237500000006
28028,8548,G,6 Monthly Payments,29,20462,IHeLp 2015 Summer,Scholarship,Registered Nurse,Brochure/Mailing,Other,AZ,AZ,F,US,United Sta,,Unit 2,1019.0437455555556
28028,8548,G,6 Monthly Payments,44,20462,IHeLp 2015 Summer,Scholarship,Registered Nurse,Brochure/Mailing,Other,AZ,AZ,F,US,United Sta,,Unit 1,904.9557330555556
28028,8548,G,6 Monthly Payments,33,19183,IHeLp 2015 Summer,Scholarship,Registered Nurse,Brochure/Mailing,Other,AZ,AZ,F,US,United Sta,,Unit 3,960.7825308333332
28120,8630,G,1 Payment,48,47605,IHeLp 2015 Summer,Regular,Registered Dietitian,DrWeil,Other,VA,VA,F,US,US,Associate Professor,Unit 1,1040.5024119444445
28120,8630,G,1 Payment,44,28762,IHeLp 2015 Summer,Regular,Registered Dietitian,DrWeil,Other,VA,VA,F,US,US,Associate Professor,Unit 4,1335.1072861111113
28120,8630,G,1 Payment,1,6116,IHeLp 2015 Summer,Regular,Registered Dietitian,DrWeil,Other,VA,VA,F,US,US,Associate Professor,Orientation,8.965849444444443
28120,8630,G,1 Payment,34,44630,IHeLp 2015 Summer,Regular,Registered Dietitian,DrWeil,Other,VA,VA,F,US,US,Associate Professor,Unit 3,1100.5560338888888
28120,8630,G,1 Payment,34,47605,IHeLp 2015 Summer,Regular,Registered Dietitian,DrWeil,Other,VA,VA,F,US,US,Associate Professor,Unit 2,981.100696388889
28127,7798,G,6 Monthly Payments,31,25074,IHeLp 2015 Summer,Scholarship,Therapist,Web,Other,CA,CA,F,US,US,LCSW,Unit 3,799.0993122222222
28127,7798,G,6 Monthly Payments,32,16159,IHeLp 2015 Summer,Scholarship,Therapist,Web,Other,CA,CA,F,US,US,LCSW,Unit 4,930.4678163888887
28127,7798,G,6 Monthly Payments,29,26745,IHeLp 2015 Summer,Scholarship,Therapist,Web,Other,CA,CA,F,US,US,LCSW,Unit 2,796.2935702777777
28127,7798,G,6 Monthly Payments,52,26745,IHeLp 2015 Summer,Scholarship,Therapist,Web,Other,CA,CA,F,US,US,LCSW,Unit 1,967.3155075
28354,7915,G,1 Payment,31,43256,IHeLp 2015 Summer,Regular,Psychologist,Other,Other,WI,WI,F,US,US,Professor,Unit 2,947.1530813888887
28354,7915,G,1 Payment,33,40553,IHeLp 2015 Summer,Regular,Psychologist,Other,Other,WI,WI,F,US,US,Professor,Unit 3,957.7649313888887
28354,7915,G,1 Payment,26,26134,IHeLp 2015 Summer,Regular,Psychologist,Other,Other,WI,WI,F,US,US,Professor,Unit 4,674.7332288888888
28354,7915,G,1 Payment,57,43256,IHeLp 2015 Summer,Regular,Psychologist,Other,Other,WI,WI,F,US,US,Professor,Unit 1,959.6653319444445
28673,8266,G,2 Payments,34,79309,IHeLp 2015 Summer,Regular,Counselor,Web,Other,IN,IN,F,USA,USA,Clinical therapist,Unit 3,870.3928197222223
28673,8266,G,2 Payments,33,84596,IHeLp 2015 Summer,Regular,Counselor,Web,Other,IN,IN,F,USA,USA,Clinical therapist,Unit 2,940.004314722222
28673,8266,G,2 Payments,34,51110,IHeLp 2015 Summer,Regular,Counselor,Web,Other,IN,IN,F,USA,USA,Clinical therapist,Unit 4,576.8476677777778
28673,8266,G,2 Payments,51,84596,IHeLp 2015 Summer,Regular,Counselor,Web,Other,IN,IN,F,USA,USA,Clinical therapist,Unit 1,857.0709788888887
28673,8266,G,2 Payments,1,10868,IHeLp 2015 Summer,Regular,Counselor,Web,Other,IN,IN,F,USA,USA,Clinical therapist,Orientation,543.8514466666667
28680,8097,G,1 Payment,1,2893,IHeLp 2015 Summer,Scholarship,Registered Nurse,Web,Other,CA,,F,US,US,Registered Nurse,Orientation,0.3947177777777778
28680,8097,G,1 Payment,47,22515,IHeLp 2015 Summer,Scholarship,Registered Nurse,Web,Other,CA,,F,US,US,Registered Nurse,Unit 1,967.4075883333336
28680,8097,G,1 Payment,27,22515,IHeLp 2015 Summer,Scholarship,Registered Nurse,Web,Other,CA,,F,US,US,Registered Nurse,Unit 2,933.9955083333333
28680,8097,G,1 Payment,21,13603,IHeLp 2015 Summer,Scholarship,Registered Nurse,Web,Other,CA,,F,US,US,Registered Nurse,Unit 4,376.9669122222222
28680,8097,G,1 Payment,26,21108,IHeLp 2015 Summer,Scholarship,Registered Nurse,Web,Other,CA,,F,US,US,Registered Nurse,Unit 3,711.1876275000002
28688,8106,G,6 Monthly Payments,31,47775,IHeLp 2015 Summer,Scholarship,Registered Nurse,Other,Other,,,F,US,US,Nursing Manager,Unit 3,964.7438402777775
28688,8106,G,6 Monthly Payments,37,30788,IHeLp 2015 Summer,Scholarship,Registered Nurse,Other,Other,,,F,US,US,Nursing Manager,Unit 4,824.9030899999997
28688,8106,G,6 Monthly Payments,27,50960,IHeLp 2015 Summer,Scholarship,Registered Nurse,Other,Other,,,F,US,US,Nursing Manager,Unit 2,905.3797352777775
28688,8106,G,6 Monthly Payments,47,50960,IHeLp 2015 Summer,Scholarship,Registered Nurse,Other,Other,,,F,US,US,Nursing Manager,Unit 1,964.932262777778
28688,8106,G,6 Monthly Payments,1,6547,IHeLp 2015 Summer,Scholarship,Registered Nurse,Other,Other,,,F,US,US,Nursing Manager,Orientation,4.250271111111111
28997,11899,G,2 Payments,1,7723,IHeLp 2017 Spring,Regular,Registered Nurse,DrWeil,Fam_Prac,ID,ID,F,USA,USA,,Orientation,336.58736972222215
28997,11899,G,2 Payments,40,69308,IHeLp 2017 Spring,Regular,Registered Nurse,DrWeil,Fam_Prac,ID,ID,F,USA,USA,,Unit 3,774.9600269444444
28997,11899,G,2 Payments,35,62378,IHeLp 2017 Spring,Regular,Registered Nurse,DrWeil,Fam_Prac,ID,ID,F,USA,USA,,Unit 2,912.0869180555555
28997,11899,G,2 Payments,40,41585,IHeLp 2017 Spring,Regular,Registered Nurse,DrWeil,Fam_Prac,ID,ID,F,USA,USA,,Unit 4,767.6404547222223
28997,11899,G,2 Payments,53,62378,IHeLp 2017 Spring,Regular,Registered Nurse,DrWeil,Fam_Prac,ID,ID,F,USA,USA,,Unit 1,721.7587777777777
29008,8280,G,6 Monthly Payments,31,62375,IHeLp 2015 Summer,Scholarship,Therapist,Other,Other,,,F,,,Integrative Medicine Counselor / Coordinator,Unit 3,961.220438611111
29008,8280,G,6 Monthly Payments,55,66533,IHeLp 2015 Summer,Scholarship,Therapist,Other,Other,,,F,,,Integrative Medicine Counselor / Coordinator,Unit 1,970.1175066666667
29008,8280,G,6 Monthly Payments,1,8548,IHeLp 2015 Summer,Scholarship,Therapist,Other,Other,,,F,,,Integrative Medicine Counselor / Coordinator,Orientation,95.49982805555555
29008,8280,G,6 Monthly Payments,27,40197,IHeLp 2015 Summer,Scholarship,Therapist,Other,Other,,,F,,,Integrative Medicine Counselor / Coordinator,Unit 4,680.5254433333333
29008,8280,G,6 Monthly Payments,30,66533,IHeLp 2015 Summer,Scholarship,Therapist,Other,Other,,,F,,,Integrative Medicine Counselor / Coordinator,Unit 2,923.3063958333332
29028,8324,G,6 Monthly Payments,1,5426,IHeLp 2015 Summer,Scholarship,Registered Dietitian,Web,Other,FL,FL,F,US,US,Dietitian,Orientation,40.766467222222225
29028,8324,G,6 Monthly Payments,57,42236,IHeLp 2015 Summer,Scholarship,Registered Dietitian,Web,Other,FL,FL,F,US,US,Dietitian,Unit 1,887.2147788888889
29028,8324,G,6 Monthly Payments,28,42236,IHeLp 2015 Summer,Scholarship,Registered Dietitian,Web,Other,FL,FL,F,US,US,Dietitian,Unit 2,905.810425
29028,8324,G,6 Monthly Payments,26,39596,IHeLp 2015 Summer,Scholarship,Registered Dietitian,Web,Other,FL,FL,F,US,US,Dietitian,Unit 3,756.31012
29028,8324,G,6 Monthly Payments,20,25517,IHeLp 2015 Summer,Scholarship,Registered Dietitian,Web,Other,FL,FL,F,US,US,Dietitian,Unit 4,711.5307894444444
29105,8310,G,1 Payment,31,20051,IHeLp 2016 Spring,Scholarship,Psychologist,AF member,Other,,AZ,F,,US,,Unit 2,853.2894569444444
29105,8310,G,1 Payment,31,19461,IHeLp 2016 Spring,Scholarship,Psychologist,AF member,Other,,AZ,F,,US,,Unit 3,1031.9629083333334
29105,8310,G,1 Payment,53,20641,IHeLp 2016 Spring,Scholarship,Psychologist,AF member,Other,,AZ,F,,US,,Unit 1,517.2598977777777
29105,8310,G,1 Payment,33,12188,IHeLp 2016 Spring,Scholarship,Psychologist,AF member,Other,,AZ,F,,US,,Unit 4,793.4257558333333
29105,8310,G,1 Payment,1,2621,IHeLp 2016 Spring,Scholarship,Psychologist,AF member,Other,,AZ,F,,US,,Orientation,2929.017323333333
29119,8326,G,6 Monthly Payments,1,8409,IHeLp 2015 Summer,Scholarship,Physical Therapist,Web,Other,,,M,,,,Orientation,5.631008611111112
